id,pid,ms subclass,ms zoning,lot frontage,lot area,street,alley,lot shape,land contour,utilities,lot config,land slope,neighborhood,cond 1,cond 2,bldg type,house style,overall qc,overall cond,yr built,yr remod/add,roof style,roof matl,exter 1st,exter 2nd,mas vnr type,exter qc,exter cond,foundation,bsmt qc,bsmt cond,bsmt exposure,bsmtfin type 1,bsmtfin type 2,bsmt unf area,total bsmt area,heating,heating qc,central air,electrical,1st flr area,living area,bsmt full bath,bsmt half bath,full bath,half bath,bedroom abvgr,kitchen abvgr,kitchen qc,totrms abvgrd,functional,fireplaces,fireplace qc,garage type,garage yr blt,garage finish,garage cars,garage area,garage qc,garage cond,paved drive,pool qc,fence,misc feature,mo sold,yr sold,sale type,saleprice,log saleprice,age,total area
2565,534479300,1-Story 1946 & Newer All Styles,RL,82.0,9888,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,5,7,CBlock,5,5,1,4,1,450.0,936.0,GasA,5,Y,3,936,936,0.0,0.0,1,0,2,1,5,5,7,0,0,5,1954.0,1,1.0,240.0,5,5,2,0,3,NA,3,2006,WD ,121000,11.703545824578878,52,2112.0
1934,535304170,1-Story 1946 & Newer All Styles,RL,68.0,7942,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,3,5,0.0,1040.0,GasA,5,Y,2,1040,1040,0.0,1.0,1,0,3,1,5,6,7,0,0,5,1953.0,3,1.0,293.0,5,5,2,0,3,NA,6,2007,WD ,136000,11.820410164718188,54,2373.0
997,527107010,2-Story 1946 & Newer,RL,68.0,15038,Pave,NA,1,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,5,5,PConc,7,5,1,3,1,778.0,916.0,GasA,7,Y,4,916,1636,0.0,0.0,2,1,3,1,5,7,7,1,5,5,1996.0,3,2.0,386.0,5,5,2,0,0,NA,11,2008,WD ,173000,12.061046873479915,12,2938.0
64,528382020,2-Story 1946 & Newer,RL,92.0,11764,Pave,NA,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,6,1,628.0,1152.0,GasA,9,Y,4,1164,2270,0.0,0.0,2,1,4,1,7,9,7,1,7,5,1999.0,3,3.0,671.0,5,5,2,0,0,NA,4,2010,WD ,290000,12.577636201962656,11,4093.0
1799,528458130,2-Story 1946 & Newer,FV,75.0,9000,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,7,5,PConc,7,5,3,6,1,1120.0,1184.0,GasA,9,Y,4,1184,2610,0.0,0.0,2,1,4,1,9,11,7,1,7,3,2007.0,3,2.0,550.0,5,5,2,0,0,NA,8,2007,New,303477,12.623061104072981,0,4344.0
230,905109170,1-Story 1946 & Newer All Styles,RL,68.0,20062,Pave,NA,2,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,7,7,CBlock,7,5,4,5,1,328.0,1420.0,GasA,7,Y,4,1483,1483,1.0,0.0,1,1,1,1,5,4,7,2,5,5,1977.0,2,2.0,690.0,5,5,2,0,0,NA,4,2010,WD ,270000,12.506177237980511,33,3593.0
1295,902109160,1-1/2 Story Finished All Ages,RM,81.0,7308,Pave,NA,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,3,3,BrkTil,5,5,1,3,1,576.0,936.0,GasA,7,N,3,960,1740,0.0,0.0,1,0,2,1,9,6,7,1,7,1,1920.0,1,1.0,225.0,3,3,0,0,0,NA,6,2008,WD ,122250,11.713823407337118,88,2901.0
638,535178120,1-Story 1946 & Newer All Styles,RL,70.0,8750,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,5,5,CBlock,5,5,1,3,2,727.0,1382.0,GasA,7,Y,3,1382,1382,0.0,1.0,1,0,3,1,7,6,7,0,0,5,1955.0,1,1.0,350.0,5,5,2,0,2,NA,7,2009,WD ,153000,11.938193200374572,54,3114.0
2278,923202134,1-Story 1946 & Newer All Styles,RL,70.0,8402,Pave,NA,3,Lvl,3,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,7,5,1,5,1,914.0,1120.0,GasA,9,Y,4,1120,1120,0.0,0.0,1,0,3,1,5,6,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,NA,12,2007,New,147000,11.898187865760873,0,2240.0
2202,909252150,2-Story 1945 & Older,RL,63.0,4000,Pave,NA,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,7,5,1,6,1,285.0,531.0,GasA,5,Y,4,567,1098,1.0,0.0,1,0,2,1,5,5,7,1,7,1,1930.0,1,1.0,216.0,5,5,2,0,3,NA,6,2007,WD ,148500,11.908340237224891,77,1845.0
2833,908188150,2-Story PUD - 1946 & Newer,RM,32.0,3363,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,1,1,1,976.0,976.0,GasA,9,Y,4,976,1708,0.0,0.0,2,0,3,1,7,7,3,0,0,1,2004.0,1,2.0,380.0,5,5,2,0,0,NA,4,2006,WD ,130000,11.77528972943772,2,3064.0
1707,528150040,1-Story 1946 & Newer All Styles,RL,94.0,13615,Pave,NA,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,9,5,PConc,9,5,4,1,1,1802.0,1802.0,GasA,9,Y,4,1802,1802,0.0,0.0,2,1,3,1,9,7,7,1,7,5,2006.0,3,3.0,843.0,5,5,2,0,0,NA,6,2007,WD ,372000,12.826649133255284,1,4447.0
2428,528228565,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,43.0,3013,Pave,NA,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,4,6,1,1346.0,1362.0,GasA,9,Y,4,1506,1506,0.0,0.0,2,0,2,1,7,6,7,1,7,5,2005.0,3,2.0,440.0,5,5,2,0,0,NA,4,2006,WD ,213490,12.27134527214637,1,3308.0
242,905453080,1-Story 1946 & Newer All Styles,RL,44.0,17485,Pave,NA,1,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,4,6,1,162.0,1508.0,GasA,9,Y,4,1508,1508,1.0,0.0,1,0,1,1,7,5,7,2,5,5,2009.0,2,2.0,572.0,5,5,2,0,0,NA,1,2010,Con,308030,12.637952459809789,1,3588.0
1564,914453045,1-Story 1946 & Newer All Styles,RL,68.0,23730,Pave,NA,1,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,9,5,2,6,1,1140.0,1840.0,GasA,9,Y,4,2032,2032,1.0,0.0,3,0,3,1,7,7,7,0,0,5,1996.0,3,3.0,786.0,5,5,2,0,0,NA,9,2008,WD ,300000,12.611537753638338,12,4658.0
2613,535403150,1-Story 1946 & Newer All Styles,RL,79.0,8910,Pave,NA,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,5,5,CBlock,5,5,2,5,1,0.0,655.0,GasA,9,Y,4,1194,1194,0.0,1.0,1,0,3,1,5,6,7,1,3,3,1954.0,3,2.0,539.0,5,5,2,0,0,NA,7,2006,WD ,159500,11.979799201207037,47,2388.0
2832,908188140,2-Story PUD - 1946 & Newer,RM,24.0,2522,Pave,NA,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,1,1,1,970.0,970.0,GasA,9,Y,4,970,1709,0.0,0.0,2,0,3,1,7,7,3,0,0,1,2004.0,1,2.0,380.0,5,5,2,0,0,NA,4,2006,WD ,137500,11.831379196088763,2,3059.0
2459,528439030,1-Story 1946 & Newer All Styles,RL,73.0,8688,Pave,NA,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,3,1,1,1616.0,1616.0,GasA,9,Y,4,1616,1616,0.0,0.0,2,0,3,1,7,7,7,0,0,5,2005.0,2,3.0,834.0,5,5,2,0,0,NA,4,2006,WD ,232000,12.354492650648448,1,4066.0
1360,903452025,1-Story 1945 & Older,RM,68.0,6291,Grvl,NA,2,Lvl,3,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,7,7,BrkTil,5,5,1,1,1,768.0,768.0,GasA,5,Y,4,768,768,0.0,0.0,1,0,1,1,5,4,7,0,0,1,1930.0,1,2.0,440.0,5,5,0,0,0,NA,7,2008,WD ,93850,11.449453042014655,78,1976.0
2723,905200380,1-Story 1945 & Older,RL,68.0,17529,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,5,5,BrkTil,5,5,1,1,1,872.0,872.0,GasA,3,N,2,872,872,0.0,0.0,1,0,2,1,3,5,4,1,7,1,1924.0,1,1.0,322.0,3,3,0,0,0,NA,4,2006,WD ,105000,11.56171562913966,82,2066.0
1350,903235100,1-Story 1945 & Older,RM,60.0,6324,Pave,NA,2,Lvl,3,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,5,5,BrkTil,5,5,1,1,1,520.0,520.0,GasA,3,N,4,520,520,0.0,0.0,1,0,1,1,3,4,7,0,0,1,1920.0,1,1.0,240.0,3,5,2,0,0,NA,5,2008,WD ,68500,11.134589024250317,81,1280.0
136,535106190,Duplex - All Styles And Ages,RL,80.0,11600,Pave,NA,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,5,CBlock,5,5,1,3,1,662.0,1105.0,GasA,5,Y,3,1105,2274,0.0,0.0,2,0,5,2,5,12,7,0,0,1,1960.0,1,2.0,480.0,5,5,2,0,0,NA,1,2010,WD ,154300,11.946654038351252,50,3859.0
2235,910201050,1-1/2 Story Finished All Ages,RM,50.0,7288,Pave,NA,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,7,7,BrkTil,5,2,1,1,1,936.0,936.0,GasA,9,Y,4,936,1601,0.0,0.0,2,0,3,1,5,6,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,NA,9,2007,WD ,129850,11.774135217090894,82,2537.0
1993,902301130,2-Story 1945 & Older,RM,35.0,4571,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,5,5,BrkTil,5,5,1,4,1,448.0,616.0,GasA,9,Y,4,616,1232,0.0,0.0,1,0,3,1,5,6,7,0,0,1,1920.0,1,2.0,480.0,3,3,2,0,0,NA,6,2007,WD ,114000,11.643953727376633,97,2328.0
367,527214050,1-Story 1946 & Newer All Styles,RL,63.0,17423,Pave,NA,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,9,5,PConc,9,5,1,6,1,312.0,2216.0,GasA,9,Y,4,2234,2234,1.0,0.0,2,0,1,1,9,9,7,1,7,5,2009.0,3,3.0,1166.0,5,5,2,0,0,NA,7,2009,New,501837,13.1260306447518,1,5616.0
1309,902300215,1-1/2 Story Finished All Ages,RM,100.0,12665,Pave,Grvl,2,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,2,1,1,876.0,876.0,GasA,7,Y,4,876,1416,0.0,0.0,1,1,4,1,5,7,7,1,7,1,1949.0,1,3.0,720.0,5,5,2,0,0,NA,6,2008,WD ,153900,11.94405831982697,93,3012.0
402,527425110,1-Story 1946 & Newer All Styles,RL,60.0,9000,Pave,NA,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,5,7,CBlock,5,5,1,5,1,624.0,864.0,GasA,7,Y,4,864,864,0.0,0.0,1,0,3,1,5,5,7,0,0,1,1986.0,1,2.0,576.0,5,5,2,0,2,NA,7,2009,WD ,130000,11.77528972943772,38,2304.0
1592,923203140,1-Story PUD (Planned Unit Development) - 1946 & Newer,RM,32.0,4500,Pave,NA,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,5,PConc,9,5,1,6,1,325.0,1189.0,GasA,9,Y,4,1189,1189,1.0,0.0,2,0,2,1,5,4,7,0,0,5,1997.0,2,2.0,392.0,5,5,2,0,0,NA,4,2008,WD ,160500,11.986049221552207,11,2770.0
2409,528186110,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,48.0,6373,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,9,5,PConc,9,7,1,6,1,1251.0,1666.0,GasA,9,Y,4,1666,1666,1.0,0.0,2,0,2,1,7,6,7,1,7,5,2006.0,2,2.0,575.0,5,5,2,0,0,NA,6,2006,New,310090,12.644617856906528,0,3907.0
1940,535327200,1-Story 1946 & Newer All Styles,RL,70.0,13300,Pave,NA,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,7,5,1,3,1,551.0,928.0,GasA,5,Y,4,928,928,0.0,0.0,1,0,2,1,5,4,7,0,0,5,1956.0,1,1.0,252.0,5,5,2,0,0,NA,6,2007,WD ,132000,11.790557201568507,51,2108.0
588,534129370,1-Story 1946 & Newer All Styles,RL,80.0,9600,Pave,NA,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,5,5,CBlock,7,5,2,5,3,588.0,1288.0,GasA,5,Y,4,1336,1336,0.0,1.0,2,0,3,1,5,6,7,1,3,5,1969.0,2,2.0,502.0,5,5,2,0,0,Shed,8,2009,WD ,163000,12.0015054797889,40,3126.0
96,533210060,2-Story PUD - 1946 & Newer,FV,30.0,3215,Pave,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,7,5,PConc,7,5,3,6,1,320.0,600.0,GasA,9,Y,4,600,1200,0.0,0.0,2,1,2,1,7,4,7,0,0,1,2004.0,2,2.0,480.0,5,5,2,0,0,NA,4,2010,ConLD,155000,11.951180395901384,6,2280.0
1187,534127210,Split OR Multi-Level,RL,68.0,11104,Pave,NA,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,5,5,CBlock,5,5,3,6,1,599.0,1427.0,GasA,7,Y,4,1427,1427,0.0,1.0,2,0,4,1,5,7,7,0,0,5,1969.0,2,2.0,516.0,5,5,2,0,0,NA,5,2008,WD ,183000,12.117241431823558,39,3370.0
2154,907280090,2-Story 1946 & Newer,RL,68.0,15295,Pave,NA,0,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,2,6,1,98.0,860.0,GasA,9,Y,4,1212,1992,1.0,0.0,2,1,3,1,7,7,5,2,5,5,1996.0,2,2.0,608.0,5,5,2,0,0,NA,6,2007,WD ,211000,12.259613412458204,11,3460.0
550,531452260,2-Story 1946 & Newer,RL,70.0,9109,Pave,NA,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,7,5,PConc,7,5,1,2,6,122.0,754.0,GasA,9,Y,4,754,1540,1.0,0.0,2,1,3,1,7,6,7,0,0,5,1994.0,2,2.0,495.0,5,5,2,0,0,NA,10,2009,WD ,184000,12.122691036591123,15,2789.0
811,906226100,Duplex - All Styles And Ages,RL,64.0,7018,Pave,NA,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,5,5,Slab,0,0,0,0,0,0.0,0.0,GasA,5,Y,4,1535,1535,0.0,0.0,2,0,4,2,5,8,7,0,0,5,1979.0,1,2.0,400.0,5,5,2,0,4,NA,6,2009,WD ,118858,11.685684782260491,30,1935.0
124,534403410,Split OR Multi-Level,RL,68.0,14112,Pave,NA,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,5,5,PConc,5,5,3,6,1,138.0,1152.0,GasA,5,Y,4,1152,1152,1.0,0.0,1,0,3,1,5,6,7,1,7,5,1964.0,2,2.0,484.0,5,5,2,0,0,NA,4,2010,WD ,180500,12.103486056755072,46,2788.0
1836,533206060,1-Story PUD (Planned Unit Development) - 1946 & Newer,FV,80.0,3523,Pave,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,7,5,PConc,7,5,1,6,1,1081.0,1141.0,GasA,9,Y,4,1151,1151,1.0,0.0,2,0,2,1,7,5,7,0,0,5,2006.0,3,2.0,484.0,5,5,2,0,0,NA,2,2007,New,166000,12.01974306733868,1,2776.0
779,905200350,Split OR Multi-Level,RL,88.0,15312,Pave,NA,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5,5,CBlock,5,5,3,4,1,550.0,1138.0,GasA,9,Y,4,1138,1138,0.0,1.0,1,0,3,1,5,6,7,1,5,5,1960.0,2,2.0,480.0,5,5,2,0,3,NA,3,2009,COD,148000,11.904967552746252,49,2756.0
1886,534276180,1-Story 1946 & Newer All Styles,RL,74.0,7450,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,3,2,250.0,894.0,GasA,7,Y,4,1074,1074,0.0,0.0,1,0,2,1,7,6,6,1,7,1,1966.0,1,2.0,396.0,5,5,2,0,2,NA,1,2007,WD ,124000,11.728036844587175,51,2364.0
1724,528186090,1-Story PUD (Planned Unit Development) - 1946 & Newer,RL,60.0,7313,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,9,5,PConc,9,5,1,6,1,408.0,1561.0,GasA,9,Y,4,1561,1561,1.0,0.0,2,0,2,1,9,6,7,1,7,5,2005.0,3,2.0,556.0,5,5,2,0,0,NA,8,2007,WD ,277500,12.533576212168626,2,3678.0
2450,528358030,2-Story 1946 & Newer,RL,83.0,10019,Pave,NA,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,7,5,PConc,7,5,1,5,1,815.0,1342.0,GasA,9,Y,4,1358,2726,0.0,0.0,2,1,4,1,7,9,7,1,9,5,1995.0,2,3.0,725.0,5,5,2,0,0,NA,6,2006,WD ,350000,12.765688433465597,11,4793.0
1013,527214030,1-Story 1946 & Newer All Styles,RL,53.0,15401,Pave,NA,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,9,5,PConc,9,5,4,6,1,547.0,1884.0,GasA,9,Y,4,1884,1884,1.0,0.0,2,0,2,1,9,7,7,1,7,5,2004.0,3,3.0,670.0,5,5,2,0,0,NA,9,2008,WD ,387000,12.866179972011919,4,4438.0
2084,905476170,1-Story 1945 & Older,RL,58.0,9098,Pave,NA,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,2,5,1,180.0,528.0,GasA,9,Y,4,605,605,1.0,0.0,1,0,2,1,5,5,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,NA,7,2007,WD ,86000,11.362102575235644,87,1133.0
1184,533350120,1-Story 1946 & Newer All Styles,RL,103.0,16280,Pave,NA,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,9,9,CBlock,7,9,2,6,3,0.0,1426.0,GasA,9,Y,4,1671,1671,1.0,0.0,3,0,3,1,9,6,7,1,7,5,1976.0,2,2.0,550.0,5,5,2,0,2,NA,5,2008,WD ,290000,12.577636201962656,32,3647.0
728,902477130,1-Story 1945 & Older,C (all),72.0,9392,Pave,NA,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,5,3,CBlock,3,5,1,1,1,245.0,245.0,GasA,5,N,4,797,797,0.0,0.0,1,0,2,1,5,5,7,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,NA,9,2009,WD ,44000,10.691944912900398,109,1042.0
950,914474070,2-Story 1946 & Newer,RL,71.0,12209,Pave,NA,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,5,5,PConc,9,5,1,5,1,114.0,804.0,GasA,9,Y,4,804,1961,1.0,0.0,2,1,3,1,7,7,7,1,5,3,2001.0,3,2.0,560.0,5,5,2,0,0,NA,6,2009,WD ,215000,12.2783933071098,8,3325.0
2524,534125210,2 Family Conversion-All Styles And Ages,RL,79.0,13110,Pave,NA,2,Lvl,3,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,5,5,CBlock,7,5,1,6,1,191.0,1153.0,GasA,9,Y,4,1193,1193,1.0,0.0,2,0,2,1,5,6,7,0,0,5,1972.0,3,2.0,501.0,5,5,2,0,3,NA,7,2006,WD ,146500,11.894780707439258,34,2847.0
2513,533223080,2-Story PUD - 1946 & Newer,FV,68.0,2651,Pave,NA,3,Lvl,3,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,7,5,PConc,7,5,1,6,1,32.0,673.0,GasA,9,Y,4,673,1382,1.0,0.0,2,1,3,1,7,6,7,0,0,1,2000.0,1,2.0,490.0,5,5,2,0,0,NA,4,2006,WD ,165000,12.013700752882718,6,2545.0
2028,903427040,1-1/2 Story Finished All Ages,RM,60.0,8520,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,5,7,BrkTil,5,5,1,3,2,0.0,714.0,GasW,5,N,4,1664,2526,0.0,0.0,2,0,5,1,7,10,7,1,7,1,1916.0,1,1.0,216.0,5,5,2,0,2,NA,8,2007,CWD,136000,11.820410164718188,91,3456.0
2309,526303060,1-Story 1946 & Newer All Styles,RL,68.0,39384,Pave,NA,2,Low,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,5,5,CBlock,7,5,4,5,1,595.0,1705.0,GasA,9,Y,4,1390,1390,1.0,0.0,1,1,1,1,9,4,6,2,7,5,1957.0,1,2.0,550.0,5,5,2,0,0,NA,10,2006,WD ,252000,12.437184366493561,49,3645.0
51,528188120,2-Story PUD - 1946 & Newer,RL,36.0,2628,Pave,NA,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,7,5,PConc,7,5,1,1,1,764.0,764.0,GasA,9,Y,4,764,1626,0.0,0.0,2,1,2,1,7,6,7,0,0,3,2003.0,2,2.0,474.0,5,5,2,0,0,NA,6,2010,WD ,175500,12.075394321888057,7,2864.0
699,902106010,2-Story 1945 & Older,RM,57.0,6406,Pave,Grvl,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,5,BrkTil,5,5,1,5,1,269.0,690.0,GasA,5,Y,3,868,1558,0.0,0.0,1,1,3,1,5,7,7,1,7,1,1939.0,1,2.0,400.0,5,5,2,0,3,NA,10,2009,WD ,150000,11.918390573078392,70,2648.0
1881,534252110,1-Story 1946 & Newer All Styles,RL,68.0,12342,Pave,NA,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,5,5,CBlock,5,5,1,1,1,978.0,978.0,GasA,5,Y,4,1422,1422,0.0,0.0,1,0,3,1,5,6,6,1,5,5,1960.0,2,1.0,286.0,5,5,2,0,2,Shed,8,2007,WD ,139900,11.848683160653573,47,2686.0
1345,903232090,1-1/2 Story Finished All Ages,RM,52.0,6240,Pave,NA,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,5,5,PConc,5,5,1,1,1,1078.0,1078.0,GasA,5,Y,4,1128,1573,0.0,0.0,2,0,3,1,5,8,7,1,7,1,1930.0,1,2.0,360.0,5,5,1,0,0,NA,6,2008,WD ,162900,12.000891794590137,78,3011.0
166,535457010,1-Story 1946 & Newer All Styles,RL,87.0,10000,Pave,NA,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5,5,CBlock,5,5,1,1,1,1116.0,1116.0,GasA,5,Y,4,1116,1116,0.0,0.0,1,1,3,1,5,5,7,0,0,5,1962.0,1,2.0,440.0,5,5,2,0,0,NA,2,2010,WD ,160000,11.982929094215963,48,2672.0
